"rank","year","artist","first_artist","track_billboard","track_spotify","track_number","disc_number","album_name","album_type","artist_id","track_id","album_release_date","album_release_year","duration_ms","danceability","energy","key","key_name","key_mode","mode","mode_name","time_signature","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","lyrics"
"81","2017","old dominion","old dominion","written in the sand","written in the sand",6,1,"Happy Endings","album","6y8XlgIV8BLlIg1tT1R10i","2A69wys3S9uiPSmn6UZWJn","2017-08-25",2017,184080,0.725,0.438,6,"F#","F# major",1,"major",4,-9.602,0.0575,0.593,0,0.0842,0.76,83.984,"turn me on turn me off then you turn me back on by the weekend and you won't say the words that i want but you flirt when you're drinkin' i see those bubbles pop up like you're texting then they disappear lets cut through the shit then let's get to what we're doing here are we just a backseat, tryna get it while we can are we names in a tattoo, or just a number on a hand are we last call kissing or will we be reminiscing with each other for the next forty years are we written in the stars, baby, or are we written in the sand yeah, i want you to want me to take you back home to my mama put my name on your lips call me yours and forget all this drama your makeup is next to my toothbrush but you never put it away on the shelf i'm asking you baby 'cause i'm tired of asking myself are we just a backseat, tryna get it while we can are we names in a tattoo, or just a number on a hand are we last call kissing, are we dancing in the kitchen, baby tell me what it is or what it isn't are we written in the stars, baby, or are we written in the sand are we just a backseat, tryna get it while we can are we names in a tattoo, or just a number i should wash right off my hand are we last call kissing or will we be reminiscing with each other for the next forty years are we written in the stars baby, or are we written in the sand are we written in the stars baby, or are we written in the sand"
"81","2018","tim mcgraw  faith hill","faith hill","the rest of our life","the rest of our life",1,1,"The Rest of Our Life","album","25NQNriVT2YbSW80ILRWJa","19P6cJstaoQJHtHW3HOGcg","2017-11-17",2017,225360,0.617,0.468,2,"D","D major",1,"major",3,-6.908,0.0291,0.65,0,0.141,0.333,119.921,"sitting with you in a dark room warmed by a fireplace you know there's just something about you you brighten my day i got something to run past you i just hope i say it right so i take your hand and ask you have you made plans for the rest of your life? there's one thing i should be giving up, giving up now and that's worryin' about life oh, i'll be fine if one gray hair shows, i'll be fine if my waistline grows, i'll be fine even if time takes its toll we'll stay young for the rest of our lives i've been making plans for children since i've been looking in your eyes i even have names picked out for them daughter'd be rose son, it'd be ryan there's one thing i should be giving up, giving up now and that's worrying about life oh, i'll be fine if one gray hair shows, i'll be fine if my waistline grows, i'll be fine even if time takes its toll we'll stay young for the rest of our lives i don't really care about those storm clouds brewing oh, as long as you're here by my side oh, we'll be young, oh we'll be young oh, we'll be young, when we're old oh, i'll be fine if my gray hair shows, i'll be fine if my waistline grows, i'll be fine even when time takes its toll i'll stay young for the rest of my life with you, i'll stay young for the rest of my life with you we'll stay young for the rest of our life"
"81","2019","kip moore","kip moore","last shot","last shot",11,1,"Slowheart","album","2hJPr4lk7Q8SSvCVBl9fWM","6n5rZJIQyJKpKg6CiQNQun","2017-09-08",2017,228480,0.491,0.849,4,"E","E major",1,"major",4,-4.833,0.048,0.0019,0,0.323,0.394,147.93,"well, baby love's just one of them words that gets thrown around like a jack and coke, sitting on the bar, it gets watered down so i ain't gonna say it, no i ain't gonna lie if you want to known the truth, how i feel about you tonight if you were my last breath, i'd just wanna hold ya if you were my last night i ever had on wheels, i woulda drive you like i stole ya if you were my last shot, last shot of whiskey i'd press you to my lips, take a little sip swirl you around and around and around then i'd shoot ya down so baby let me look at you and see just what i got if you were my cherry stem i'd tie you in a knot and if i could inhale you, oh baby i'd be gone i'd be floating round high as the colorado sky blowing smoke rings all night long if you were my last breath, i'd just wanna hold ya if you were my last night i ever had on wheels, i woulda drive you like i stole ya if you were my last shot, last shot of whiskey i'd press you to my lips, take a little sip swirl you around and around and around then i'd shoot ya down last call, last chance last dance i was ever gonna get to take if you were my last breath, i'd just wanna hold ya if you were my last night i ever had on wheels, i woulda drive you like i stole ya if you were my last shot, last shot of whiskey i'd press you to my lips, take a little sip swirl you around and around and around then i'd shoot ya down then i'd shoot ya down if you were my last breath, i'd just wanna hold ya"
"81","2020","ryan hurd","ryan hurd","to a t","to a t",1,1,"To a T","single","7lDVEkjIURPMyUYwoQRrpw","64wjSAPLRnrjNByQCxnX3u","2019-01-04",2019,178813,0.687,0.641,11,"B","B major",1,"major",4,-5.814,0.03,0.17,0,0.111,0.663,120.04,"take off your makeup, nobody's around it's you and me, girl, just let your guard down i see right through you, i know what it means i know i got you, the moment when you close your eye-eye-eyes i know i'm doing something right-ight-ight i got you down to a t-shirt, white sheets, red wine baby, you don't wanna leave you want a record with some reverb, backbeat and low light you know i know what you need tonight girl, i'll take my ti-ime, dot every i, i, baby, i, i i got you down to a t mmm stay here 'til sunrise, i wanna know you like it's the last time i'll ever hold you girl, every detail leave it up to me lay back and let go you don't even have to say-ay-ay anything about the way-ay-ay you should see how you look in that t-shirt white sheets and red wine baby, you don't wanna leave you want a record with some reverb, backbeat and low light you know i know what you need tonight girl, i'll take my ti-ime, dot every i, i, baby, i, i i got you down to a t whoa, yeah, yeah got you down, got you down (got you down, down) got you down, got you down (got you down, down) don't worry, baby 'cause driving you crazy is all i ever wanted now that i got you down to a t-shirt white sheets and red wine, mmm you want a record with some reverb, backbeat and low light you know i know what you need tonight girl, i'll take my ti-ime, dot every i, i, baby, i, i i got you down to a t whoa i got you down to a t got you down, got you down got you down, got you down i got you down to a t"
"82","2011","the band perry","the band perry","if i die young","if i die young",3,1,"The Band Perry","album","75FnCoo4FBxH5K1Rrx0k5A","4aY0tZIaboefmkBEsjAovI","2010",2010,222773,0.606,0.497,4,"E","E major",1,"major",4,-6.611,0.0277,0.348,0,0.275,0.362,130.739,"if i die young, bury me in satin lay me down on a bed of roses sink me in the river at dawn send me away with the words of a love song oh-oh, oh-ho lord, make me a rainbow, i'll shine down on my mother she'll know i'm safe with you when she stands under my colors oh, and life ain't always what you think it ought to be, no ain't even gray, but she buries her baby the sharp knife of a short life well, i've had just enough time if i die young, bury me in satin lay me down on a bed of roses sink me in the river at dawn send me away with the words of a love song the sharp knife of a short life well, i've had just enough time and i'll be wearing white when i come into your kingdom i'm as green as the ring on my little cold finger i've never known the lovin' of man but it sure felt nice when he was holdin' my hand there's a boy here in town, says he'll love me forever who would have thought forever could be severed by the sharp knife of a short life well, i've had just enough time so put on your best boys, and i'll wear my pearls what i never did is done a penny for my thoughts—oh no, i'll sell 'em for a dollar they're worth so much more after i'm a goner and maybe then you'll hear the words i've been singin' funny when you're dead, how people start listenin' if i die young, bury me in satin lay me down on a bed of roses sink me in the river at dawn send me away with the words of a love song ooh, ooh, the ballad of a dove go with peace and love gather up your tears, keep 'em in your pocket save 'em for a time when you're really gonna need 'em oh, the sharp knife of a short life well, i've had just enough time so put on your best boys, and i'll wear my pearls"
"82","2012","brad paisley","brad paisley","southern comfort zone","southern comfort zone",2,1,"Wheelhouse","album","13YmWQJFwgZrd4bf5IjMY4","2lfmRyTLtsTCkLwMQcFSQk","2013-04-09",2013,316986,0.431,0.876,4,"E","E major",1,"major",4,-6.109,0.0658,0.0771,1.81e-05,0.0998,0.519,160,"you might be a redneck ... (radio static) the grand ole opry coming to you live from ... (radio static) when your wheelhouse is the land of cotton the first time you leave it can be strange, it can be shockin' not everybody drives a truck, not everybody drinks sweet tea not everybody owns a gun, wears a ball cap, boots, and jeans not everybody goes to church or watches every nascar race not everybody knows the words to ""ring of fire"" or ""amazing grace"" oh, dixie land i hope you understand when i miss my tennessee home and i've been away way too long i can't see this world unless i go outside my southern comfort zone i have walked the streets of rome, i have been to foreign lands i know what it's like to talk and have nobody understand i have seen the eiffel tower lit up on a paris night i have kissed a west coast girl underneath the northern lights i know what it's like to be the only one like me to take a good hard look around and be a minority and i miss my tennessee home i can see the ways that i've grown i can't see this world unless i go outside my southern comfort zone i miss your biscuits and your gravy fireflies dancing in the night you have fed me, you have saved me billy graham and martha white i have since become a drifter and i just can't wait to pack cause i know the route i leave on it will always bring me back na i wish i was in dixie again i miss my tennessee home i've been away way too long i can't see this world unless i go outside my southern comfort zone look away, look away i wish i was in dixie, away, look away"
"82","2013","gary allan","gary allan","pieces","pieces",11,1,"Set You Free","album","37W8SKV5Vc8lcGtdyWCA5m","2VPKVC79yT2xdSMJcpT8PV","2013",2013,203493,0.581,0.848,9,"A","A major",1,"major",4,-6.469,0.0374,0.00217,0,0.11,0.6,118.042,"i've been broken, torn and scattered i've loved holy, i've loved sin i was rolling on the wind it didn't matter i was so sure of who i didn't want to be every smile and every fear every laugh and every tear it was all mine, it was all me pieces of my heart pieces of my soul pieces that i'm gonna be i don't even know i gave a lot to lovers gave a lot to friends everything i took from them made me who i am pieces we've all been lied to we've all been liars nothing's perfect in this world everybody's been burned by the fire guess i'm learning that what breaks you, makes you grow but i'm not hiding where i've been gonna let the light shine in what i don't need gonna let that, let that, let that go pieces of my heart pieces of my soul pieces that i'm gonna be i don't even know i gave a lot to lovers gave a lot to friends everything i took from them made me who i am pieces pieces, the good and the bad pieces, the happy and sad pieces, the wrong and the right pieces, that's my, that's my, that's my life pieces of my heart pieces of my soul pieces that i'm gonna be i don't even know i gave a lot to lovers gave a lot to friends everything i took from them made me who i am pieces pieces, pieces"
"82","2014","tim mcgraw","tim mcgraw","lookin for that girl","lookin for that girl",12,1,"Sundown Heaven Town (Deluxe Edition)","album","6roFdX1y5BYSbp60OTJWMd","2jcRhJOXGbDpI8LkoJ5prn","2014-01-01",2014,258586,0.505,0.838,6,"F#","F# major",1,"major",4,-4.429,0.036,0.00537,2.17e-05,0.127,0.376,76.963,"that girl, she's a party all-nighter a little ""funky cold medina,"" little ""strawberry wine""-er that girl, she's a love gunslinger neon jägerbomb country-okie singer that girl, she's a walk on the wild slide she's a day glow radio slow ride low ride good time if you see her, tell her i'm lookin' for that girl, that girl, that girl hard to find, got me spending every night lookin' for that girl, that girl, that girl sundown, heaven town, drivin' 'round hitting the bars shooting the stars, rollin' up on every party wonderin' where you are lookin' for that girl, that girl, that girl drivin' me crazy, something says baby, yeah, maybe you're that girl that girl, that girl, that girl that girl she's a sugar sweet drive-by hold my dreams in her blue jeans, oh my yellowhammer, south georgia, mississippi chick drink cherry wine, louisiana lipstick that girl likes to drink it up real loud blowin' smoke in a backroad gravel cloud drop it down, summer heat i've got a sittin' up high silverado seat waitin' for that girl, that girl, that girl hard to find, got me spending every night lookin' for that girl, that girl, that girl sundown, heaven town, drivin' 'round hitting the bars shooting the stars, rollin' up on every party wonderin' where you are lookin' for that girl, that girl, that girl drivin' me crazy, something says baby, yeah, maybe you're that girl hair like a field of gold body like a honeycomb smile like a country song baby where you been that girl, that girl, that girl that girl, that girl, that girl lookin' for that girl, that girl, that girl hard to find, got me spending every night lookin' for that girl, that girl, that girl sundown, heaven town, drivin' 'round hitting the bars shooting the stars, rollin' up on every party wonderin' where you are lookin' for that girl, that girl, that girl drivin' me crazy, something says baby, yeah, maybe you're that girl that girl, that girl, that girl yeah, maybe you're that girl that girl, that girl, that girl i've been waitin' for that girl hair like a field of gold body like a honeycomb smile like a country song baby, climb on in"
"82","2015","keith urban","keith urban","somewhere in my car","somewhere in my car",1,1,"Fuse (Deluxe Edition)","album","0u2FHSq3ln94y5Q57xazwf","1jHD7udogrV5vAYLNV8kwO","2013-01-01",2013,236906,0.6,0.867,10,"A#","A# major",1,"major",4,-5.394,0.0367,0.0072,6.25e-05,0.116,0.619,118.032,"i'm driving home tonight, catching all red lights that's alright cause i don't want to be alone there's nobody waitin there, cold and empty bed words i wished i'd said come on the radio ooh, oh, oh, and i don't know why i do this to myself ooh, oh, oh, i know you're with someone else but in my mind, we're somewhere in my car and it's raining hard on the streetlight glow you got your lips on mine, it's gasoline on fire i never will forget you grabbed my shirt and pulled it over my head and your fingertips slide up and down my back breathin' hard, steamin' up the glass i'd give anything if i could bring it back, oh, oh so, i've been sleeping til noon in the same bedroom where i once held you and it's breaking my heart i should take down all those pictures from my wall promises we made won't fill this empty space ooh, oh, oh, and i don't know why i just can't let you go ooh, oh, oh, i know you're never coming back but in my mind, we're somewhere in my car and it's raining hard on the streetlight glow you got your lips on mine, it's gasoline on fire i never will forget you grabbed my shirt and pulled it over my head and your fingertips slide up and down my back breathin' hard, steamin' up the glass i'd give anything if i could bring it back oh oh but in my mind, we're somewhere in my car and it's raining hard on the streetlight glow you got your lips on mine, it's gasoline on fire i never will forget you grabbed my shirt and pulled it over my head and your fingertips slide up and down my back breathin' hard, steamin' up the glass i'd give anything if i could bring it back oh oh mmmm if i could bring you back mmmm just close my eyes..."
"82","2016","hillary scott  the scott family",NA,"thy will",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"i'm so confused i know i heard you loud and clear so, i followed through somehow i ended up here i don't wanna think i may never understand that my broken heart is a part of your plan when i try to pray all i've got is hurt and these four words thy will be done thy will be done thy will be done i know you're good but this don't feel good right now and i know you think of things i could never think about it's hard to count it all joy distracted by the noise just trying to make sense of all your promises sometimes i gotta stop remember that you're god and i am not so thy will be done thy will be done thy will be done like a child on my knees all that comes to me is thy will be done thy will be done thy will i know you see me i know you hear me, lord your plans are for me goodness you have in store i know you hear me i know you see me, lord your plans are for me goodness you have in store so thy will be done thy will be done thy will be done like a child on my knees all that comes to me is thy will be done thy will be done thy will be done i know you see me i know you hear me, lord"
"82","2017","lee brice","lee brice","boy","boy",4,1,"Lee Brice","album","5Zq7R5qmi58ByYyBQTlNuk","7A8OfzqXBHYGk61FZTHoeo","2017-11-03",2017,198973,0.498,0.408,6,"F#","F# major",1,"major",4,-7.946,0.0331,0.644,0,0.0993,0.383,78.942,"boy, you're gonna know it all you'll think you're ten feet tall and run like you're bulletproof and total a car or two boy, you're gonna hate this town wish you could burn it down that fire in your eyes is 20 counties wide but boy, you're gonna love 17 and boy, you'll do some stupid things you're gonna drive and kiss and throw a punch and grow up way too fast you're gonna drop the ball hit the wall and break some hearts like glass i know you well, 'cause you're a part of me and a part of you will always be a boy you're gonna be so stubborn you get that from your mother i already see it now, you weren't built for backing down and boy, there'll be a small town night and you'll fall for her sky-blue eyes and when she's in your hands you'll think you're a man and not a boy she'll make you lose your mind, boy she'll be every reason why you're gonna drive and kiss and throw a punch and grow up way too fast you're gonna drop the ball hit the wall and break some hearts like glass i know you will, 'cause you're a part of me and a part of you will always be...my boy it's 3am and i'd do anything to get you back to sleep and that face will be the same one in the rearview the day i watch you leave but boy, you're gonna come back home you're gonna settle down but you won't feel the way i'm feelin' now til you have a boy he's gonna know it all he'll think he's ten feet tall and run like he's bulletproof and total a car or two"
"82","2018","jordan davis","jordan davis","take it from me","take it from me",1,1,"Take It From Me","single","77kULmXAQ6vWer7IIHdGzI","7JK0nPw98vJmgEElMUfg5v","2017-10-20",2017,174254,0.6,0.892,10,"A#","A# major",1,"major",4,-3.117,0.0521,0.0291,0,0.352,0.595,100.057,"i think me and you should blow this off so much for the after-party let's tell everybody we got lost i think me and you should do our own thing our own way at my place, far away take it from me if you want a t-shirt to sleep in it's my favorite but you can keep it looks good baby, you should leave it hanging off your shoulder now give me them bare feet dancing down the hallway smiling at me, running your finger down the wall you know what i want, i got what you need take it from me baby, you should stop right now, right here right where we wanna be i'll spin you around and let's just see where this thing goes all i know is that i'm all yours, all night i've got nothing but time so take it from me if you want a t-shirt to sleep in it's my favorite but you can keep it looks good baby, you should leave it hanging off your shoulder now give me them bare feet dancing down the hallway smiling at me, running your finger down the wall you know what i want, i got what you need take it from me take it from me, yeah but you can steal a kiss, i won't call you a thief but take it from me what i got to give you can have for free just take it from me take it from me if you want a t-shirt to sleep in it's my favorite but you can keep it looks good baby, you should leave it hanging off your shoulder now give me them bare feet dancing down the hallway smiling at me, running your finger down the wall you know what i want, i got what you need take it from me just take it from me take my word, take my heart take my kiss and maybe take it too far but baby take it from me oh, just take it from me but you can steal a kiss, i won't call you a thief but take it from me what i got to give you can have for free just take it from me oh, just take it from me, yeah"
"82","2019","ingrid andress","ingrid andress","more hearts than mine","more hearts than mine",1,1,"More Hearts Than Mine","single","0jPnVIasXzBYjrlpO5irii","0LcspVKJxhEQQSvVMiTPWz","2019-04-05",2019,214160,0.573,0.428,0,"C","C major",1,"major",4,-7.414,0.0263,0.112,0,0.114,0.4,80.907,"i can't wait to show you where i grew up walk you 'round the foothills of my town probably feel like you've been there before after hearing all the stories i've been telling you for six months now we'll probably have to sleep in separate bedrooms pack a shirt for church, because we'll go i'm not trying to scare you off, but i just thought that we should talk a few things out before we hit the road if i bring you home to mama i guess i'd better warn ya she falls in love a little faster than i do and my dad will check your tires pour you whiskey over ice and take you fishin', but pretend that he don't like you oh, if we break up, i'll be fine but you'll be breaking more hearts than mine my sister's gonna ask a million questions say anything she can to turn you red and when you meet my high school friends they'll buy you drinks and fill you in on all the crazy nights i can't outlive so if i bring you home to mama i guess i'd better warn ya she falls in love a little faster than i do and my dad will check your tires pour you whiskey over ice and buy you dinner, but pretend that he don't like you oh, if we break up, i'll be fine but you'll be breaking more hearts than mine oh mmh if i bring you home to mama i guess i'd better warn ya she feels every heartache i go through and if my dad sees me cryin' he'll pour some whiskey over ice and tell a lie and say he never really liked you oh, if we break up i'll be fine but you'll be breaking more hearts than mine you'll be breaking more hearts than mine"
"82","2020","florida georgia line","florida georgia line","blessings","blessings",34,1,"Can't Say I Ain't Country (Big Machine Radio Release Special)","album","3b8QkneNDz4JHKKKlLgYZg","2Lire3wAzyrrYPEg46ldkE","2019-02-15",2019,198520,0.466,0.672,4,"E","E major",1,"major",4,-5.926,0.036,0.737,0,0.0858,0.334,89.081,"first time i met you, knew i never could forget you, girl you always saw the blue skies past the rain clouds in my eyes there's music in your laughter from the floor up to the rafters you're that happy ever after i've been after my whole life who knows where i'd be without you? no, i just couldn't be without you i'll just say ""amen"" i can count 'em on one hand but honey, look there on your finger i'd say i'm a lucky man god made two lovers out of strangers a little house on a little land a little creek, a little jeep same old moon everybody sees it sure ain't hard to count your blessings yesterday we celebrated our first year together and together still feels better than that first night we met i never dreamed that you could be so perfectly created, girl he made a perfect angel and he made you just for me who knows where i'd be without you? no, i just couldn't be without you i'll just say ""amen"" i can count 'em on one hand but honey, look there on your finger i'd say i'm a lucky man god made two lovers out of strangers a little house on a little land a little creek, a little jeep same old moon everybody sees it sure ain't hard to count your blessings no, i can't count 'em on both hands but honey, look here at this picture i'd say we're a lucky fam i'm thankful to be with you a little house on a little land couple kids, two or three same old song that we'll always sing it sure ain't hard to count your blessings always take time to count your blessings"
"83","2011","edens edge","edens edge","amen","amen",1,1,"Edens Edge EP","single","6KAwb5D0KanI575XxOucMt","53xXZW8WANuGfZEFSlwe6J","2011-01-01",2011,228320,0.513,0.619,5,"F","F major",1,"major",4,-5.539,0.0299,0.301,1.28e-06,0.145,0.497,179.005,"i heard from a friend of a friend of a friend that you finally got rid of that girlfriend you finally came out of that love coma, boy i heard mary jane at the powder puff beauty shop sayin' that blonde in her tube top she left our jimmy for a boy in illinois someone give me an amen someone give me an amen can i get a thank god, hallelujah? you finally saw what she was doing to ya your mama called it, she was right glad to see you saw the lie whole town, yeah, we whooped and hollered she drove away, nobody stopped her na-na, na-na-na, i'll say it again someone give me an amen yeah, right, like i really could've said something you wouldn't have heard it if a train was coming you had your head so high in the clouds oh, i, i had a really good reason for hiding my feelings but now i can finally spit it out someone give me an amen someone give me an amen can i get a thank god, hallelujah? you finally saw what she was doing to ya your mama called it, she was right glad to see you saw the lie whole town, yeah, we whooped and hollered she drove away, nobody stopped her na-na, na-na-na, i'll say it again someone give me an amen i'm standing right here in front of you i think i love you too can i get a thank god, hallelujah? you finally saw what she was doing to ya your mama called it, she was right glad to see you saw the lie whole town, yeah, we whooped and hollered the preacher's son and the farmer's daughter na-na, na-na-na, i'll say it again someone give me an amen someone give me an amen na-na, na-na-na, na-na, na-na-na na-na, na-na-na, na-na, na-na-na"
"83","2012","andy gibson","andy gibson","wanna make you love me","wanna make you love me",1,1,"Wanna Make You Love Me","single","6ZPYl4f1MjG1cJYQDfJefi","2g9x3RYK0aRRNkEI43KGN3","2012-04-24",2012,170306,0.507,0.693,9,"A","A major",1,"major",4,-3.95,0.0271,0.00227,4.58e-05,0.0631,0.356,92.024,"old people make me cry goodbyes make me drink tom petty makes me drive too fast the bible makes me think children make me laugh my momma makes me wanna treat a lady right like daddy always has you make me wanna buy a rose you make me wanna shine my shoes baby, you make me wanna dance better than i do you make me wanna be a man who makes you laugh and makes you cry i wanna be everything you need you make me wanna make you love me girl i'm not poetry i'm not the finest wine but i'll toast to you and me and i'll try to make you rhyme i'll learn your favorite song stand in the yard with my guitar and sing outside your window all night long you make me wanna buy a rose you make me wanna shine my shoes baby, you make me wanna dance better than i do you make me wanna be a man who makes you laugh and makes you cry i wanna be everything you need you make me wanna make you love me oh yeah you make me wanna buy a ring you make me wanna put you first you make me wanna talk to god even when i'm not in church you make me wanna be a man who makes you laugh and makes you cry i wanna be everything you need you make me wanna make you love me oh yeah you make me wanna make you love me"
"83","2013","jake owen","jake owen","the one that got away","the one that got away",11,1,"Barefoot Blue Jean Night","album","1n2pb9Tsfe4SwAjmUac6YT","7oizkVPKiJYU5CyTjrcVp0","2011-08-26",2011,194173,0.576,0.865,0,"C","C major",1,"major",4,-3.288,0.0407,0.0343,5.32e-05,0.252,0.535,119.913,"she rolled in my little sandy town she spent the summer there a couple houses down well it was magic in the air when she caught my eye we shared three short months and one long goodbye she was the one that got away the one that wrecked my heart i should've never let her go i should've begged her to stay she was the one that got away yeah, the one that got away well she kissed my lips down on ocean drive she set my world on fire on the fourth of july we wrote our names in the sand under the star-soaked sky but it washed away like she did with the rising tide she was the one that got away the one that wrecked my heart i should've never let her go i should've begged her to stay she was the one that got away yeah, the one that got away every summer that rolls around i'm looking over my shoulder wishing i could see her face wishing i could hold her she was the one that got away the one that wrecked my heart i should've never let her go i should've begged her to stay she was the one that got away yeah, the one that got away yeah, she was the one that got away the one that wrecked my heart i should've never let her go i should've begged her to stay she was the one that got away she was the one that got away she rolled in my little sandy town she spent the summer there a couple houses down"
"83","2014","kip moore","kip moore","young love","young love",1,1,"Young Love","single","2hJPr4lk7Q8SSvCVBl9fWM","1jU8PY3PkrH9CyySlwjb3F","2013-01-01",2013,281080,0.419,0.621,0,"C","C major",1,"major",4,-5.616,0.0297,0.00398,0.000153,0.14,0.215,165.968,"your daddy thought i was wrong for you thinking back your mom did too but two wrongs never felt so right it was written in the stars for two young and wild at hearts to sneak out late into the night you'd climb in and take my hand and you slide on over, on over and we'd ride 'cause young love don't know nothin' when the radio plays you sing along when she's holdin' on you just can't get close enough you swear it's sent from above it's real, it's good, and it's young love remember that time you were supposed to be at your friend kate's and not with me in panama city a hundred miles away and that damned old truck of mine broke down your old man cussed me out and swore that's the last i'd see your face but i'd pull into your neighbor's drive and cut the lights and you slide on over, on over and we'd ride 'cause young love don't know nothin' when the radio plays you sing along when she's holdin' on you just can't get close enough you swear it's sent from above it's real, it's good, and it's young love oh, yeah there was really no way of knowing but look at us, baby, we're still going young love don't know nothin' when the radio plays you sing along all damn night long you just can't get close enough you swear it's sent from above it's real, it's good, and it's still young love young love oh, yeah"
"83","2015","randy houser","randy houser","we went","we went",2,1,"Fired Up","album","56x8mYvS3cyDGAi8N2FxbB","3vFdNZTedff0LeqZjWxS1W","2016-03-11",2016,179360,0.646,0.882,4,"E","E minor",0,"minor",4,-3.77,0.0371,0.097,0,0.311,0.544,101.997,"black pontiac with a pocket of cash foot on the gas ready and throwing up a little dust like a pickup truck does in the mud but ain't nobody slowing us down right now she said, ""i need a little something with some get up and go and nobody knows how to get me going quite like you do when you do the things you do wanna give this sleepy podunk town something to talk about"" we were taillights fading from some blue lights chasing cut a path through the corn on county road 44 tore up a fence, jumped in a ditch, felt so good we didn't want it to end so we went looking for a dive just to kill some time let the heat cool off we could do us some dancing didn't take long, just a couple of songs you know it's last call when the law comes walking in so we were taillights fading from some blue lights chasing cut a path through the corn off county road 44 tore up a fence, jumped in a ditch, felt so good we didn't want it to end so we went rocking to the radio, fogging up the windows headlights off in a spot nobody else knows we were taillights fading from some blue lights chasing cut a path through the corn on county road 44 tore up a fence, jumped in a ditch, felt so good we didn't want it to end black pontiac with a pocket of cash foot on the gas ready and throwing up a little dust like a pick up truck does in the mud but ain't nobody slowing us down right now"
"83","2016","carrie underwood","carrie underwood","smoke break","smoke break",5,1,"Storyteller","album","4xFUf1FHVy696Q1JQZMTRj","46W2wkCzFerbeQbNz3EIaa","2015-10-23",2015,198333,0.453,0.839,11,"B","B major",1,"major",4,-3.702,0.0511,0.0513,0,0.348,0.55,160.16,"she's a small-town, hard-workin' woman just tryna make a livin' workin' three jobs, feeding four little mouths in a run-down kitchen when you're never takin' nothin' and doin' nothin' but givin' it's hard to be a good wife and a good mom and a good christian she said, ""i don't drink but sometimes i need a stiff drink sippin' from a highball glass let the world fade away"" she said, ""i don't smoke but sometimes i need a long drag yeah, i know it might sound bad but sometimes i need a smoke break"" he's a big-city, hard-workin' man just tryna climb the ladder first generation to go to college instead of drivin' a tractor never had nothin' handed to him on a silver platter it's hard to be a good man, good son do somethin' good that matters he said, ""i don't drink but sometimes i wanna pop that top take a swig and make the world stop and watch it fade away"" he said, ""i don't smoke but sometimes i wanna light it up yeah, when things get tough sometimes i need a smoke break"" yeah so here's to you and here's to when the day gets long go ahead, i understand if you wanna take a load off i don't drink but sometimes i need a stiff drink sipping from a highball glass let the world fade away yeah, and i don't smoke but sometimes i need a long drag yeah, i know it might sound bad but sometimes i need a, sometimes i need a when the day gets long when the work's all done when the sun sets when you need to forget grab that cup, mmm fill it up sip it slow and let it all go ooh"
"83","2017","tim mcgraw","tim mcgraw","how ill always be","how ill always be",3,1,"Damn Country Music (Deluxe Edition)","album","6roFdX1y5BYSbp60OTJWMd","0cjd1iCJ6DvmAoPqnSqW2f","2015-01-01",2015,213453,0.578,0.824,2,"D","D major",1,"major",4,-4.694,0.033,0.307,1.42e-05,0.091,0.656,93.023,"i'm a little more beer bottle beer joint than a fancy bar i'm a little more sitting up high on the road than a little car i'm a little more bust ya back than take it for free and that's how i'll always be i'm a little more lose my temper than to sit on back i'm a little more ol' hank williams than that trendy crap i love a flat wood ol' front porch made of an old oak tree and that's how i'll always be i'll always be a fan of ol' stray dogs and guitars playin' one room churches, back road walks and front porch swingin' sunset skies, bonfire nights, i love the simple things that's how i'll always be i got friends that say i live a little like cool hand luke fast cars and motorcycles, raisin' hell in cowboy boots but, hey, on sunday morning, i'll take the back row seat that's how i'll always be i'll always be a fan of ol' stray dogs and guitars playin' one room churches, back road walks and front porch swingin' sunset skies, bonfire nights, i love the simple things that's how i'll always be i'm a fan of chert rock bouncing off a chevy fender that feeling that you get that first time she lets ya kiss her rusty roofs that rattle when the rain is fallin' down handshake deals, fresh-cut hay fields, and hometowns i'll always be a fan of ol' stray dogs and guitars playin' one room churches, back road walks and front porch swingin' sunset skies, bonfire nights, i love the simple things that's how i'll always be that's how i'll always be that's how i'll always be that's how i'll always be"
