"Rank","Year","Artist","artist_name","Track","track_name","track_number","disc_number","album_name","album_type","artist_id","track_id","album_release_date","album_release_year","duration_ms","danceability","energy","key","key_name","key_mode","mode","mode_name","time_signature","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
39,2019,"lady a","lady a","what if i never get over you","what if i never get over you",1,1,"Ocean","album","32WkQRZEVKSzVAAYqukAEA","0qkdE1C0ufnUISKwhg8Wh6","2019-11-15",2019,206597,0.576,0.724,0,"C","C major",1,"major",4,-5.147,0.0274,0.016,0,0.107,0.34,93.029
39,2020,"tim mcgraw","tim mcgraw","i called mama","i called mama",13,1,"Here On Earth","album","6roFdX1y5BYSbp60OTJWMd","2oWuBmQtYMx3LEgahIsJvs","2020-08-21",2020,212146,0.499,0.619,2,"D","D major",1,"major",4,-7.054,0.0339,0.571,4.82e-06,0.148,0.514,86.185
40,2002,"toby keith","toby keith","i wanna talk about me","i wanna talk about me",2,1,"Pull My Chain","album","2bA6fzP0lMAQ4kz6CF61w8","3VHevS1BocAcrihLnl11DG","2001-08-10",2001,183960,0.765,0.87,5,"F","F major",1,"major",4,-5.191,0.0499,0.168,0,0.125,0.684,106.06
40,2004,"gary allan","gary allan","nothing on but the radio","nothing on but the radio",9,1,"See If I Care","album","37W8SKV5Vc8lcGtdyWCA5m","3SRuODYNV4j2ckkJ9Samju","2003-01-01",2003,212026,0.679,0.736,9,"A","A major",1,"major",4,-5.954,0.026,0.0572,9.25e-06,0.139,0.664,109.444
40,2005,"lonestar","lonestar","youre like comin home","youre like comin home",13,1,"Playlist: The Very Best Of Lonestar","compilation","3qbnxnvUqR14MJ9g8QwZJK","0F60KsvDxOuOMfe6wnFXKx","1995",1995,240800,0.624,0.675,1,"C#","C# major",1,"major",4,-6.85,0.0282,0.0576,1.03e-06,0.0899,0.411,116.022
40,2006,"keith urban","keith urban","once in a lifetime","once in a lifetime",1,1,"Love, Pain & the whole crazy thing","album","0u2FHSq3ln94y5Q57xazwf","3wnwSptglN38OLRmL9DkB9","2006",2006,353813,0.613,0.835,0,"C","C major",1,"major",4,-5.245,0.047,0.0552,0.00632,0.495,0.619,131.997
40,2007,"clay walker","clay walker","fall","fall",2,1,"Fall","album","4MPkNgar5uTd8Sqvrr7par","5Hd0J6dWz0jqgRDJoRpOdc","2007-04-17",2007,217080,0.55,0.543,0,"C","C major",1,"major",4,-6.986,0.0287,0.193,0,0.0994,0.208,138.003
40,2008,"luke bryan","luke bryan","country man","country man",8,1,"I'll Stay Me","album","0BvkDsjIUla7X0k6CSWh1I","4xfezXafYzsy7G4KfXQ9G5","2007-01-01",2007,190226,0.739,0.836,4,"E","E major",1,"major",4,-4.433,0.0307,0.031,0,0.494,0.858,120.001
40,2009,"montgomery gentry","montgomery gentry","one in every crowd","one in every crowd",13,1,"Playlist: The Very Best of Montgomery Gentry","compilation","3bGXaFVQLASmDMdjjeJr8a","2ARfNkHVIsWtKq1Oa7H66b","1999",1999,211680,0.642,0.841,11,"B","B major",1,"major",4,-5.33,0.0502,0.00477,0,0.307,0.654,111.149
40,2010,"george strait","george strait","i gotta get to you","gotta get to you",3,1,"Twang","album","5vngPClqofybhPERIqQMYd","4HILM2dB9A3rAoiakKvJDw","2009-01-01",2009,190093,0.657,0.726,9,"A","A major",1,"major",4,-4.948,0.028,0.211,0,0.122,0.76,116.348
40,2011,"lady a","lady a","hello world","hello world",4,1,"Need You Now","album","32WkQRZEVKSzVAAYqukAEA","0gv1KvOwnzuu03g4GqEnY3","2010-01-01",2010,326133,0.439,0.519,8,"G#","G# major",1,"major",4,-6.903,0.0297,0.0635,0.00145,0.0853,0.152,111.01
40,2012,"dierks bentley","dierks bentley","5150","5150",10,1,"Home","album","7x8nK0m0cP2ksQf0mjWdPS","2WKCH4ISejDV9ad7iPp5XU","2012-01-01",2012,182893,0.554,0.849,1,"C#","C# minor",0,"minor",4,-5.181,0.0357,0.0246,0.000233,0.31,0.683,116.992
40,2013,"lee brice","lee brice","parking lot party","parking lot party",4,1,"Hard 2 Love","album","5Zq7R5qmi58ByYyBQTlNuk","4HFNGbVmsMV5lHUvDuXLkl","2012-04-24",2012,207893,0.54,0.86,1,"C#","C# major",1,"major",4,-5.763,0.081,0.00646,0,0.629,0.856,171.72
40,2014,"chris young","chris young","who i am with you","who i am with you",7,1,"A.M.","album","4BYxqVkZyFjtik7crYLg5Q","4u7KjVIQPdzGCcAwg4W5Kl","2013-09-16",2013,191573,0.466,0.702,0,"C","C major",1,"major",4,-4.308,0.032,0.0983,1.29e-05,0.242,0.47,150.309
40,2015,"tim mcgraw","tim mcgraw","shotgun rider","shotgun rider",13,1,"Let It Go","album","6roFdX1y5BYSbp60OTJWMd","28zGAyu24l5tUHXcd6V8YD","2007-03-27",2007,263466,0.331,0.534,7,"G","G major",1,"major",3,-5.249,0.0264,0.265,0,0.128,0.374,81.737
40,2016,"blake shelton","blake shelton","shes got a way with words","shes got a way with words",2,1,"If I'm Honest","album","1UTPBmNbXNTittyMJrNkvw","3JffB4CABj9lA0NC63kbCp","2016-05-20",2016,190986,0.616,0.697,3,"D#","D# major",1,"major",4,-5.952,0.0295,0.326,2.18e-05,0.0827,0.68,148.93
40,2017,"jason aldean","jason aldean","they dont know","they dont know",7,1,"They Don't Know","album","3FfvYsEGaIb52QPXhg4DcH","3bzE57iNavJJxXL9GgBiOK","2016-09-09",2016,195306,0.434,0.921,10,"A#","A# minor",0,"minor",4,-2.248,0.0688,0.0207,0.00209,0.116,0.426,171.945
40,2018,"darius rucker","darius rucker","for the first time","for the first time",1,1,"When Was The Last Time","album","7FY5V3XMwlNBPitEjXowHQ","0LG2cFomCi8Fb664Lvr3Nu","2017-10-20",2017,197053,0.547,0.804,6,"F#","F# major",1,"major",4,-5.268,0.0361,0.00738,0,0.0308,0.666,142.016
40,2019,"chris stapleton","chris stapleton","millionaire","millionaire",1,1,"From A Room: Volume 2","album","4YLtscXsxbVgi031ovDDdh","68JS5SFTnW5Yv9Vzw81Jf0","2017-12-01",2017,210133,0.616,0.474,10,"A#","A# major",1,"major",4,-9.608,0.0266,0.192,0.00762,0.0989,0.493,142.689
40,2020,"lady a","lady a","what if i never get over you","what if i never get over you",1,1,"Ocean","album","32WkQRZEVKSzVAAYqukAEA","0qkdE1C0ufnUISKwhg8Wh6","2019-11-15",2019,206597,0.576,0.724,0,"C","C major",1,"major",4,-5.147,0.0274,0.016,0,0.107,0.34,93.029
41,2002,"rascal flatts","rascal flatts","these days","these days",1,1,"Melt","album","0a1gHP0HAqALbEyxaD5Ngn","5nWgEBtaRwVrCMjer1RtLm","2002-01-01",2002,254493,0.587,0.778,7,"G","G major",1,"major",4,-4.233,0.0343,0.31,0,0.318,0.319,81.943
41,2003,"toby keith","toby keith","whos your daddy","whos your daddy",2,1,"Unleashed","album","2bA6fzP0lMAQ4kz6CF61w8","48OJNxzYVJNYzXDDY1xlnt","2002-01-01",2002,237626,0.691,0.842,9,"A","A major",1,"major",4,-5.272,0.0363,0.339,0.0306,0.048,0.878,126.318
41,2004,"trace adkins","trace adkins","rough  ready","rough  ready",6,1,"American Man: Greatest Hits Vol. II","compilation","79FMDwzZQxHgSkIYBl3ODU","4UfOiAIShuHsDIlmvT2syA","2007-12-04",2007,190080,0.708,0.904,2,"D","D major",1,"major",4,-4.871,0.0433,0.0501,4.87e-05,0.284,0.661,116.994
41,2005,"gretchen wilson","gretchen wilson","when i think about cheatin","when i think about cheatin",3,1,"Here For The Party","album","0IdYRFTswLdsGwSnzOaGNF","05jSCFSAfFqhrk3UiEvTDX","2004-05-11",2004,249226,0.495,0.387,9,"A","A major",1,"major",4,-7.531,0.0256,0.617,4.4e-06,0.342,0.291,78.418
41,2006,"sugarland","sugarland","just might make me believe","just might make me believe",5,1,"Twice The Speed Of Life","album","0hYxQe3AK5jBPCr5MumLHD","4MSnF5Ajr8P0LqC4Zd66DH","2004-01-01",2004,247800,0.487,0.504,1,"C#","C# major",1,"major",4,-5.207,0.0261,0.123,0,0.109,0.331,139.717
41,2007,"rascal flatts","rascal flatts","my wish","my wish",5,1,"Me And My Gang","album","0a1gHP0HAqALbEyxaD5Ngn","0H6HnZhXEtPGPh00Uz7CJl","2006-01-01",2006,248280,0.543,0.773,4,"E","E major",1,"major",4,-4.827,0.0316,0.0375,1e-05,0.0916,0.381,135.719
41,2009,"luke bryan","luke bryan","do i","do i",3,1,"Doin' My Thing","album","0BvkDsjIUla7X0k6CSWh1I","5TJGQSZpO3A1aabRqOuW0E","2009-01-01",2009,239413,0.581,0.691,9,"A","A major",1,"major",4,-5.33,0.0333,0.257,0,0.11,0.299,137.985
41,2010,"justin moore","justin moore","backwoods","backwoods",3,1,"Justin Moore","album","30e8DmahrEamvLbFRPdWmk","3mSAhPW73pyeKoquI7E8B3","2009-01-01",2009,155893,0.497,0.932,8,"G#","G# major",1,"major",4,-5.029,0.0527,0.0678,2.5e-06,0.116,0.774,157.884
41,2011,"brad paisley featuring alabama","brad paisley","old alabama","old alabama feat alabama",2,1,"This Is Country Music","album","13YmWQJFwgZrd4bf5IjMY4","3OMpIoONQH8rSscaZLozFQ","2011-05-23",2011,301800,0.378,0.903,7,"G","G major",1,"major",4,-4.538,0.0533,0.103,0.000285,0.134,0.457,115.616
41,2012,"little big town","little big town","pontoon","pontoon",2,1,"Tornado","album","3CygdxquGHurS7f9LjNLkv","3SO0h35YY0szbbJkqbyYrI","2012-01-01",2012,212320,0.721,0.819,9,"A","A major",1,"major",4,-5.715,0.0269,0.413,0,0.196,0.867,96.02
41,2013,"tim mcgraw","tim mcgraw","southern girl","southern girl",4,1,"Two Lanes Of Freedom (Accelerated Deluxe)","album","6roFdX1y5BYSbp60OTJWMd","29AR5X5yKPd4DBIAiqUMDy","2013-01-01",2013,255480,0.731,0.772,7,"G","G major",1,"major",4,-4.559,0.0258,0.0407,0,0.449,0.928,110.04
41,2014,"lady a","lady a","compass","compass",13,1,"Golden (Deluxe Edition)","album","32WkQRZEVKSzVAAYqukAEA","2ubncjpv82GY5uES29L5ik","2013-01-01",2013,183066,0.56,0.77,0,"C","C major",1,"major",4,-4.694,0.0256,0.096,6.39e-06,0.108,0.521,100.013
41,2015,"eric church","eric church","talladega","talladega",5,1,"The Outsiders (Extended Version)","album","2IvkS5MXK0vPGnwyJsrEyV","6wVLF29yXivhhYv4jbkRWW","2013",2013,262269,0.583,0.683,1,"C#","C# major",1,"major",4,-8.285,0.0297,0.0507,0.0781,0.0844,0.537,143.985
41,2016,"florida georgia line featuring tim mcgraw","florida georgia line","may we all","may we all",6,1,"Dig Your Roots","album","3b8QkneNDz4JHKKKlLgYZg","498ZVInMGDkmmNVpSWqHiZ","2016-08-26",2016,226173,0.514,0.918,7,"G","G major",1,"major",4,-4.306,0.0365,0.0409,0,0.342,0.64,150.033
41,2017,"billy currington","billy currington","do i make you wanna","do i make you wanna",9,1,"Summer Forever","album","1By9QBFnjZAoI83BZppHlt","3I7krC8kr0gFR7P6vInR1I","2015-06-02",2015,234306,0.553,0.747,9,"A","A major",1,"major",4,-5.432,0.0279,0.106,0,0.154,0.521,90.012
41,2018,"lanco","lanco","greatest love story","greatest love story",4,1,"Hallelujah Nights","album","2lRH2dgU5Kk4Bc5phmII4T","2yQZwi1P8AkkxxFhQ8rMEK","2018-01-19",2018,222573,0.669,0.617,10,"A#","A# major",1,"major",4,-8.72,0.057,0.401,0,0.119,0.621,147.992
41,2019,"carrie underwood","carrie underwood","southbound","southbound",5,1,"Cry Pretty","album","4xFUf1FHVy696Q1JQZMTRj","7qXPZxXn6Xmv1sjh03skiW","2018-09-14",2018,202853,0.614,0.884,0,"C","C major",1,"major",4,-4.019,0.0402,0.00122,0,0.077,0.721,100.531
41,2020,"jason aldean","jason aldean","we back","we back",9,1,"9","album","3FfvYsEGaIb52QPXhg4DcH","6UL2RC5J2vMau9KOMKQfJg","2019-11-22",2019,197160,0.433,0.928,4,"E","E minor",0,"minor",4,-5.117,0.0512,0.0135,2.01e-06,0.32,0.552,155.938
42,2002,"the chicks","the chicks","some days you gotta dance","some days you gotta dance",10,1,"Fly/Wide Open Spaces","compilation","25IG9fa7cbdmCIy3OnuH57","7htshkhgRnlesKb9TWTOwj","1998-01-27",1998,147933,0.626,0.903,4,"E","E major",1,"major",4,-8.072,0.0695,0.307,0.000698,0.0383,0.909,170.231
42,2003,"craig morgan","craig morgan","almost home","almost home",2,1,"I Love It","album","6ktyNEnEukKzskQEiXgCFD","2rNmKzD3bdB1xqBzPkt5c1","2003-03-11",2003,289000,0.525,0.481,8,"G#","G# major",1,"major",4,-6.715,0.0251,0.302,0,0.121,0.237,75.974
42,2004,"jimmy wayne","jimmy wayne","i love you this much","i love you this much",10,1,"Jimmy Wayne","album","60h3lZFY2T93K7qxVPrajf","6AsMEdzzqzRQsTyOub8r15","2003-06-24",2003,247373,0.364,0.45,2,"D","D major",1,"major",4,-4.905,0.0288,0.382,0,0.122,0.198,73.279
42,2005,"van zant","van zant","help somebody","help somebody",1,1,"Help Somebody","single","6ZRkCThyw6syuSOAGT7lY1","7H1neD8w7RzEXegtE7483M","2005-03-22",2005,239493,0.497,0.606,0,"C","C major",1,"major",4,-6.65,0.033,0.00303,6.76e-06,0.139,0.497,157.842
42,2006,"faith hill","faith hill","the lucky one","the lucky one",9,1,"Fireflies","album","25NQNriVT2YbSW80ILRWJa","3H2PYvePtlKoErKnlP943M","2005-08-02",2005,216426,0.677,0.864,5,"F","F major",1,"major",4,-4.062,0.0319,0.0551,0,0.351,0.69,119.981
42,2007,"dierks bentley","dierks bentley","long trip alone","long trip alone",3,1,"Long Trip Alone (Urge)","album","7x8nK0m0cP2ksQf0mjWdPS","0GHJ8xKK2BjtnsBI0tcjU9","2006-01-01",2006,223986,0.336,0.511,7,"G","G major",1,"major",4,-6.225,0.0332,0.229,2.8e-06,0.108,0.211,184.83
42,2008,"kid rock","kid rock","all summer long","all summer long",3,1,"Rock n Roll Jesus","album","7dOBabd5O4CvKrg4iriHTM","32rHadAy6b8xYgSq22C0r8","2007-10-09",2007,297586,0.7,0.864,7,"G","G major",1,"major",4,-3.629,0.0283,0.0212,0,0.0956,0.887,102.997
42,2009,"tim mcgraw","tim mcgraw","nothin to die for","nothin to die for",8,1,"Let It Go","album","6roFdX1y5BYSbp60OTJWMd","3lRSz6HujrSy9b3LXg2Kq9","2007-03-27",2007,253640,0.481,0.786,10,"A#","A# major",1,"major",4,-5.654,0.0288,0.0538,0,0.0759,0.389,153.105
42,2010,"reba mcentire","reba mcentire","consider me gone","consider me gone",5,1,"Keep On Loving You","album","02rd0anEWfMtF7iMku9uor","0fNCLvSVUEK7NTwhu5vk5B","2009-01-01",2009,218053,0.587,0.732,8,"G#","G# major",1,"major",4,-3.851,0.0296,0.098,0,0.0917,0.453,97.031
42,2011,"keith urban","keith urban","put you in a song","put you in a song",1,1,"Get Closer","album","0u2FHSq3ln94y5Q57xazwf","4JhSfv6Xn1joCZAKWYK8jl","2010-01-01",2010,220386,0.621,0.78,2,"D","D major",1,"major",4,-8.502,0.0333,0.0174,0,0.0681,0.822,134.022
42,2012,"george strait","george strait","loves gonna make it alright","loves gonna make it alright",1,1,"Here For A Good Time","album","5vngPClqofybhPERIqQMYd","1blSBtrZgDJIWQl0BlAyov","2011-01-01",2011,228893,0.707,0.867,4,"E","E major",1,"major",4,-5.418,0.0339,0.221,0.00039,0.268,0.649,110.996
42,2013,"little big town","little big town","tornado","tornado",7,1,"Tornado","album","3CygdxquGHurS7f9LjNLkv","0a8aGpGoWNmfY6oVWRTifL","2012-01-01",2012,223573,0.739,0.696,3,"D#","D# minor",0,"minor",4,-5.149,0.0247,0.0459,9.61e-05,0.107,0.492,97.004
42,2015,"maddie  tae","maddie  tae","fly","fly",3,1,"Maddie & Tae","single","34bhyY8jfKez7uKakMfy4y","2jKhBcauuq71udyZoEKa3B","2014-11-04",2014,217280,0.512,0.677,5,"F","F major",1,"major",4,-4.186,0.0293,0.612,0,0.18,0.254,156.024
42,2017,"michael ray","michael ray","think a little less","think a little less",4,1,"Tour Bootleg","single","6ghiFYcwn2Vzl6K50U0UPz","6FvMnqZ47ehllgMsaqYwOs","2014-11-24",2014,176986,0.521,0.805,9,"A","A major",1,"major",4,-4.481,0.0289,0.124,0.000219,0.33,0.527,141.967
42,2018,"morgan evans","morgan evans","kiss somebody","kiss somebody",1,1,"Kiss Somebody","single","6fzQ81ouajOEFqCIB9VwrS","1mJMD1VIQ7jWTP9DK2zmY0","2017-07-21",2017,212445,0.492,0.681,6,"F#","F# major",1,"major",4,-7.038,0.075,0.143,0,0.199,0.511,178.01
42,2019,"chris young","chris young","raised on country","raised on country",1,1,"Raised on Country","single","4BYxqVkZyFjtik7crYLg5Q","6voi5xnLs9JKmWG2oLmgDU","2019-01-04",2019,175594,0.572,0.794,2,"D","D major",1,"major",4,-3.224,0.0455,0.395,0,0.23,0.79,148.095
42,2020,"matt stell","matt stell","everywhere but on","everywhere but on",3,1,"Everywhere But On","album","7EekKnlf2HwNaLLpL9Cpgy","0ifYeH4gNXEyba41xr3I1w","2019-10-25",2019,192586,0.563,0.722,6,"F#","F# major",1,"major",4,-3.972,0.0279,0.0345,0,0.0795,0.309,149.903
43,2003,"rascal flatts","rascal flatts","these days","these days",1,1,"Melt","album","0a1gHP0HAqALbEyxaD5Ngn","5nWgEBtaRwVrCMjer1RtLm","2002-01-01",2002,254493,0.587,0.778,7,"G","G major",1,"major",4,-4.233,0.0343,0.31,0,0.318,0.319,81.943
43,2004,"brooks  dunn","brooks  dunn","you cant take the honky tonk out of the girl","you cant take the honky tonk out of the girl",1,1,"Red Dirt Road","album","0XKOBt59crntr7HQXXO8Yz","00TVOtOdzKx9iMDRLz9aRc","2003-07-15",2003,221426,0.63,0.939,5,"F","F major",1,"major",4,-3.919,0.0331,0.0494,0.000222,0.171,0.822,113.973
43,2005,"kenny chesney","kenny chesney","keg in the closet","keg in the closet",7,1,"When The Sun Goes Down","album","3grHWM9bx2E9vwJCdlRv9O","3cXMt1SIh2nPfdAwgS24je","2004-01-22",2004,213493,0.651,0.908,1,"C#","C# major",1,"major",4,-6.367,0.0468,0.00356,1.53e-05,0.0458,0.749,138.882
43,2006,"sara evans","sara evans","cheatin","cheatin",3,1,"Real Fine Place","album","7qvsLYsYP0MHD7jkdv6DAG","4xNEF6tGOHGcsvJ5r8hOJ0","2005-10-03",2005,205720,0.461,0.637,9,"A","A major",1,"major",4,-4.253,0.0385,0.0179,3.78e-05,0.202,0.252,78.846
43,2008,"montgomery gentry","montgomery gentry","what do ya think about that","what do ya think about that",10,1,"Playlist: The Very Best of Montgomery Gentry","compilation","3bGXaFVQLASmDMdjjeJr8a","30Q0MN8pPGv7ChP8KjOn0y","1999",1999,218320,0.587,0.798,7,"G","G major",1,"major",4,-6.122,0.0304,0.0516,2.01e-05,0.0859,0.706,157.135
43,2009,"billy currington","billy currington","dont","dont",4,1,"Little Bit Of Everything","album","1By9QBFnjZAoI83BZppHlt","0Q45S96loRZtRPZYFaNqB0","2008-01-01",2008,236466,0.719,0.796,2,"D","D major",1,"major",4,-3.787,0.0246,0.131,0,0.111,0.803,98.03
43,2010,"tim mcgraw","tim mcgraw","southern voice","southern voice",8,1,"Southern Voice","album","6roFdX1y5BYSbp60OTJWMd","3wUw2C8bngb3UBDNlcY0JI","2009-10-20",2009,242426,0.63,0.877,9,"A","A major",1,"major",4,-4.106,0.0321,0.0446,0,0.113,0.758,112.051
43,2011,"tim mcgraw","tim mcgraw","felt good on my lips","felt good on my lips",12,2,"Number One Hits","compilation","6roFdX1y5BYSbp60OTJWMd","2D2tn77f5ZrADmf8h4zR3t","2010-11-30",2010,277400,0.56,0.869,3,"D#","D# major",1,"major",4,-3.804,0.0387,0.024,2.94e-06,0.136,0.519,136.001
43,2012,"rascal flatts","rascal flatts","come wake me up","come wake me up",4,1,"Changed","album","0a1gHP0HAqALbEyxaD5Ngn","4z5Pzqf5ktCQxkbw5qkcmT","2012",2012,263773,0.459,0.603,4,"E","E major",1,"major",3,-6.812,0.0315,0.248,0,0.109,0.173,155.839
43,2013,"jason aldean with luke bryan  eric church","jason aldean","the only way i know","the only way i know with luke bryan  eric church",6,1,"Night Train","album","3FfvYsEGaIb52QPXhg4DcH","1JbO4Uix3LXCSPGibnZbit","2012-10-16",2012,193186,0.51,0.786,7,"G","G major",1,"major",4,-4.342,0.0535,0.221,4.78e-06,0.135,0.586,183.272
43,2014,"blake shelton","blake shelton","neon light","neon light",2,1,"BRINGING BACK THE SUNSHINE","album","1UTPBmNbXNTittyMJrNkvw","289hx4t6fH2BBe8p6cnXo1","2014-09-30",2014,221401,0.666,0.78,2,"D","D major",1,"major",4,-5.847,0.048,0.0189,1.01e-06,0.0635,0.923,154.056
43,2015,"jason aldean","jason aldean","just gettin started","just gettin started",1,1,"Old Boots, New Dirt","album","3FfvYsEGaIb52QPXhg4DcH","3ZbSAHswIsfLH3im5Dc0t7","2014-09-17",2014,195480,0.5,0.81,9,"A","A minor",0,"minor",4,-4.639,0.0887,0.433,1.54e-06,0.108,0.535,167.95
43,2016,"locash","locash","i know somebody","i know somebody",3,1,"The Fighters","album","5IcGbIAgdns0R5EJKHMjCQ","6pyshZbArprWRBXLbYVPO9","2016-06-17",2016,197829,0.505,0.903,1,"C#","C# major",1,"major",4,-3.699,0.037,0.0356,0,0.127,0.491,88.986
43,2017,"miranda lambert","miranda lambert","tin man","tin man",1,2,"The Weight of These Wings","album","66lH4jAE7pqPlOlzUKbwA0","4ckQIgBy1gVeevf7UAereE","2016-11-18",2016,259279,0.425,0.372,0,"C","C major",1,"major",4,-10.92,0.03,0.861,0.0148,0.0733,0.292,79.456
43,2018,"jimmie allen","jimmie allen","best shot","best shot",3,1,"Jimmie Allen","single","147nKr9upHZSSxqCzh9j7c","3LlcPTt32U6fnlt6AhgPJO","2017-10-06",2017,195053,0.629,0.464,4,"E","E major",1,"major",4,-8.72,0.0334,0.75,0,0.0853,0.523,156.051
43,2019,"keith urban","keith urban","we were","we were",1,1,"We Were","single","0u2FHSq3ln94y5Q57xazwf","3IL3Uo3xSsIFtJhUOQ8l3i","2019-05-14",2019,188886,0.583,0.798,5,"F","F major",1,"major",4,-6.184,0.0417,0.11,0,0.124,0.625,81.012
43,2020,"chris janson","chris janson","done","done",3,1,"Real Friends","album","60gmlHZmT16wiO9GiXKYK9","693NFnfJZt16AFDaZqlflo","2019-10-18",2019,220120,0.565,0.835,9,"A","A major",1,"major",4,-3.379,0.0335,0.34,0,0.0726,0.763,105.007
44,2002,"brooks  dunn","brooks  dunn","my heart is lost to you","my heart is lost to you",5,1,"Steers & Stripes","album","0XKOBt59crntr7HQXXO8Yz","3vCIPzmo80cG5DqEDXJnpk","2001-04-17",2001,179373,0.553,0.748,2,"D","D major",1,"major",4,-7.369,0.0539,0.365,7.8e-06,0.179,0.446,125.715
44,2003,"toby keith","toby keith","i love this bar","i love this bar",1,1,"Shock 'N Y'all","album","2bA6fzP0lMAQ4kz6CF61w8","32jHB7W9b08OTorAqR0cJo","2003-11-04",2003,335333,0.608,0.825,2,"D","D major",1,"major",4,-6.303,0.0419,0.024,0.00656,0.346,0.454,115.049
44,2004,"lonestar","lonestar","mr mom","mr mom",16,1,"16 Biggest Hits","compilation","3qbnxnvUqR14MJ9g8QwZJK","1jUqz225JhBKw3CmYcWL9u","1995",1995,208733,0.514,0.793,10,"A#","A# major",1,"major",4,-4.905,0.0418,0.0531,0,0.106,0.703,172.015
44,2005,"rascal flatts","rascal flatts","skin sarabeth","skin sarabeth",12,1,"Feels Like Today","album","0a1gHP0HAqALbEyxaD5Ngn","40Bo3LR5eS8rRqYkszRzpW","2004",2004,261279,0.346,0.298,2,"D","D major",1,"major",3,-9.908,0.0307,0.454,0.00016,0.153,0.235,139.604
44,2006,"faith hill","faith hill","sunshine and summertime","sunshine and summertime",1,1,"Fireflies","album","25NQNriVT2YbSW80ILRWJa","2TmD4OyEl5WyhXR6wIia6m","2005-08-02",2005,207173,0.638,0.807,1,"C#","C# major",1,"major",4,-6.489,0.032,0.0731,0,0.0594,0.778,118.997
44,2007,"jason michael carroll","jason michael carroll","alyssa lies","alyssa lies",1,1,"Alyssa Lies","single","6vgqbvuLEUcrg7SB1kRTYE","1CUvTQETn9ORFXtXUtB0sI","2006-12-26",2006,260653,0.499,0.597,7,"G","G major",1,"major",4,-5.31,0.0258,0.309,0.00293,0.163,0.414,75.517
44,2008,"sugarland","sugarland","stay","stay",10,1,"Enjoy The Ride","album","0hYxQe3AK5jBPCr5MumLHD","7Av3oaAYZpQN4cIsvyT47i","2006",2006,284426,0.559,0.283,4,"E","E major",1,"major",4,-8.382,0.0382,0.781,0,0.121,0.399,135.441
44,2009,"kenny chesney with dave matthews","kenny chesney","im alive","im alive with dave matthews",1,1,"Lucky Old Sun","album","3grHWM9bx2E9vwJCdlRv9O","12Nri9FR6o4Gpmrll3O2rW","2008-10-14",2008,197626,0.564,0.244,3,"D#","D# major",1,"major",4,-11.149,0.0329,0.758,0.000607,0.106,0.346,78.076
44,2010,"dierks bentley","dierks bentley","i wanna make you close your eyes","i wanna make you close your eyes",4,1,"Feel That Fire","album","7x8nK0m0cP2ksQf0mjWdPS","0V6Na986SNXm1CpreVF56E","2009-01-01",2009,239119,0.599,0.61,1,"C#","C# major",1,"major",4,-5.745,0.0232,0.104,4.83e-05,0.115,0.359,95.979
